xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell	Quote	Falsche Zusätzliche	ExaktGleich	Konzeptgruppe
PB04081	Blatt	Substantiv	Pflanzenblatt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS03373	Schlittel	Substantiv	Eisbahn, auf der Kinder zum Vergnügen hingleiten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS09709	Städter-kind	Substantiv	Kind aus der Stadt im Gegensatz zum Dorfkind	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF01025	Fenster-angel	Substantiv	Haken, in die der Fensterflügel eingehängt wird	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS03486	Schlot-barone	Substantiv	Bez. für die Deutsche Volkspartei	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01305	Kautsch (Couch)	Substantiv	Liegesofa	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG02724	Ge-weed	Substantiv	Flurname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH04892	hinein-regnen	Verb	ununterbrochen regnen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB03684	Birken-wald	Substantiv	Birkenwald	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE01319	Elias	Substantiv	volkstümliche Bez. für die Schmalspurbahnzwischen NW-Meckh und Lu'haf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA01770	ane-machen	Verb	irgendwo hingehen, -reisen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE00006	ebbe	Adjektiv	Mangel haben, kein Geld mehr haben	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF02253	ver-schneiden	Verb	kastrieren	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA03760	aus-hülchen, -(ge)hüllichen	Verb	aushöhlen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR02543	rück-fällig	Adjektiv	rückfällig	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD03044	Dorf-meister	Substantiv	Bürgermeister des Dorfes	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA00895	ab-wischen	Verb	durch Wischen reinigen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS07869	Sommer-gast	Substantiv	Sommergast	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE00666	ein-kochen	Verb	infolge Verdampfung beim Kochen weniger werden	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH04938	hinein-stechen	Verb	hineinstechen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01601	Kessel	Substantiv	Mulde im Gelände, abgeschlossenes Waldtal	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00322	Ochsen-zunge	Substantiv	Acker-Ochsenzunge (Lycopsis arvensis)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH04730	hinaus-leiern	Verb	auf einen späteren Zeitpunkt verschieben	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA02122	an-plotzen	Verb	durch Fallen, Schlagen ein wenig beschädigen (bes. Obst)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR02373	Rott-stück	Substantiv	Flurname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS04357	Schnaufer	Substantiv	Atemzug, vor allem der letzte Atemzug vor dem Tod	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS09631	Stabaus-stock	Substantiv	der von Kindern am Sommertagsumzug getragene, geschmückte Stab	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01766	Schar-hebel	Substantiv	Vorrichtung am Grubber	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH06052	höhnisch	Adjektiv	höhnisch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PU00863	Unter	Substantiv	Bauer im Kartenspiel Schafkopf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS04211	Schnäpper	Substantiv	vorlautes Mädchen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS06126	Schwanz-griebe	Substantiv	der obere, dicke Teil des Schwanzes, die Schwanzwurzel	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH00474	hain-buchen, -büchen	Adjektiv	urwüchsig, ungeschlacht, grob (vom Menschen)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00975	Kasten	Substantiv	Kasten des Kippkarrens zur Aufnahme der Ladung	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00549	kapores, kapore	Adjektiv	tot	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR02427	Rotz-pritsche	Substantiv	Nase mit triefendem Schleim, auch der Ausfluß selbst	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PZ00488	Zerr-himmel	Substantiv	ehemaliger Flurname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM02181	Mist-haufen	Substantiv	Flecken, Pickel, Ausschlag im Gesicht	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD03493	Trag-schelle	Substantiv	Ring am Geschirr der Zugtiere, durch den der Strang oder die Lanne geht	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF05587	Fuchteler	Substantiv	wer oft schimpft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS03392	Schlittschuh-arm	Substantiv	Spannbacken zum Anschrauben des Schlittschuhs am Schuh	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS05533	Schuh	Substantiv	die Klaue des Schafs	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05474	hinunter-wuppen	Verb	hinunterwerfen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB07157	Pulle, Pülle	Substantiv	junges Huhn, vor der Legereife	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PZ01811	zu-zwinkern	Verb	durch Augenblinzeln ein Zeichen geben	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF00779	fehl-gehen	Verb	mißlingen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS04607	Schneppe	Substantiv	Kante eines Stuhlsitzes, Ende einer Sitzbank	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN01393	Nudel	Substantiv	(Verb) geizige Nudel = geizige Frau (Schimpfw)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS08416	Spatzen-narr	Substantiv	Vogelscheuche	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01294	Kaute	Substantiv	Grube für das Hußsauspiel	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02281	Heilig-kreuz	Substantiv	in Flüchen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG02296	Ge-scheitigkeit	Substantiv	Gescheitheit	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR02844	Rüpel, Rupel	Substantiv	ein von den Burschen aufgeführter Tanz	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM01426	Mehl-stube	Substantiv	Vorratsraum für Mehl im Bauernhaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF02311	ver-schwinden	Verb	entwenden	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM00091	Madd(e)rich	Substantiv	Eisenleiste entlang der Futterkrippezum Anbinden des Viehes	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH01155	Hanne-wackel	Substantiv	Pantoffelheld	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW03514	Wonne-berg	Substantiv	Flurname (Bergname)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00520	nängern, nangern	Verb	weinerlich bitten, nörgeln; wehleidig tun	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF00863	Feld	Substantiv	nur Ackerland	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW03915	Wustheit	Substantiv	Rüpelhaftigkeit, Unfreundlichkeit, Unverschämtheit	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB07113	Bügeleisen-stahl	Substantiv	Nase	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF04644	Vor-sänger	Substantiv	guter Sänger, der den Chor stimmlich führt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB05426	Bottrasch	Substantiv	ein Spiel, ähnlich dem Hussauspiel	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA02186	an-schicken	Verb	sich zu etwas fertig machen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK03149	Kneip	Substantiv	das schwach sichelartig gebogene Messer zum Hauen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM00177	Magnet	Substantiv	Magnet	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM00373	Mako-strumpf	Substantiv	Strumpf aus Mako, einem Gewebe aus der gleichnamigen Baumwollsorte	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PJ00104	Jakobine	Substantiv	weiblicher Vorname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00613	Gätsel	Substantiv	beim Jäten ausgerufpftes Unkraut	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK05270	Krülle	Substantiv	Hahnenkamm	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00932	Nest-hocker	Substantiv	Langschläfer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD02305	Tiefen-graben	Substantiv	Flurname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB06208	pritschen	Verb	sich putzen, flott kleiden	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH01240	Harfe	Substantiv	Harfe	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03172	glasig	Adjektiv	starr (bes. von den Augen des Betrunkenen)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN01423	Nundidjee	Substantiv	lebhaftes, unartiges Kind	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS06748	Sechsprenkel-haft	Substantiv	Ring, Halterung, in der das Sech mit Holzkeil festgeklemmt wird	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH06165	Holper, Hulper(er)	Substantiv	Unebenheit im Boden	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA02387	an-treten	Verb	durch Treten festdrücken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF00802	Feier-tag	Substantiv	Weihnachtsfest	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00541	kapitel-fest	Adjektiv	(vom Menschen) gesund	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS11732	Streit-sack	Substantiv	streitsüchtiger Mensch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH00856	Han-apfel	Substantiv	Frucht vom Weißdorn	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01320	Reiste	Substantiv	zusammengedrehtes Bund gehechelten Flachsesgrobes Tuch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF00748	Feder-tute	Substantiv	Kästchen für das Schreibzeug des Schülers	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS10295	Steier	Substantiv	eine weißbauchige Schwalbe	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB00786	Papp-michel	Substantiv	schmutziger Mensch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA02377	Antoinette	Substantiv	weibl. Vorname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM01494	Meisen-nuß	Substantiv	Nuß mit dünnen Stellen in der Schale, die von Meisen aufgepickt werden kann	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB02510	Betzen-loch	Substantiv	Nische in der inneren Kellerwand, in der man etwas aufbewahrt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PZ00564	zickelig	Adjektiv	närrisch, verrückt, sonderbar	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS05310	Schreib-lehrer	Substantiv	Lehrer, der Schreibunterricht erteilt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02634	schlachten	Verb	Geschwister am Heiraten hindern, um das Erbe zusammenzuhalten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK03111	knausern	Verb	geizen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01480	Rettich	Substantiv	kleiner Mensch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL01126	legen	Verb	ausbreiten, bereitstellen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03307	Glinde	Substantiv	Gleitbahn auf dem Eis	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS08214	Spanier-äcker	Substantiv	Flurname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG02721	Ge-weber(s)	Substantiv	leichtfertiges, unüberlegtes Gerede	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB05510	Brache	Substantiv	das Brachliegen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE02352	Ewigkeit	Substantiv	sehr lange Zeit, unerträglich lange Zeit	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00339	kalt-schnauzig	Adjektiv	rücksichtslos, egoistisch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS08852	spielig	Adjektiv	zum Geschlechtsverkehr geneigt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03899	Gras-bollen	Substantiv	Rasenstück zum Auffüllen nasser Stellen der Wiese	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM00907	Mase	Substantiv	Wundmal, Fleck, Narbe	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA00746	ab-spulen	Verb	abspulen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE02380	Expeller	Substantiv	schmerzstillende Flüssigkeit	kein_Trinken	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	Getränk.Kaltgetränk.Alkoholfreies_Kaltgetränk	0/1	1	False	kein_Trinken
PH01047	Hanf	Substantiv	die Pflanze Cannabis sativa	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01298	Reiß-haken	Substantiv	lange Stange mit Schneide zum Astabschneiden von Waldbäumen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00129	Obern-dorf	Substantiv	Ort im . RO	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG01417	geistes-abwesend	Adjektiv	verrückt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00333	Nacht-wandler	Substantiv	Schlafwandler	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH01494	Hasen-lager	Substantiv	Erdvertiefung, in der der Feldhase schläft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00494	Namen	Substantiv	Rechtstitel	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS12022	strunken	Verb	Äste, Baumstämme kürzen, abhauen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02064	Loch	Substantiv	Schadstelle, Lücke	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW00510	wälgerisch	Adjektiv	zusammengeknautscht, wellig	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW00734	Wanzen-orchis	Substantiv	Knabenkraut	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB02399	Bettel-krämer	Substantiv	kleiner Kaufmann	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS10168	Stech-blume	Substantiv	eine nicht näher beschriebene Pflanze	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD04404	Driller-loch	Substantiv	tiefe Stelle im Bach, über der das Wasser drehende Bewegungen zeigt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA03476	Augbrau-deckel	Substantiv	Augendeckel	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05241	hinter-lassen	Verb	hinterlassen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF00219	fällig	Adjektiv	fällig	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD02320	Diel, Diele, Dielen	Substantiv	Einzelbrett als Belag des Fußbodens	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01384	Schaff-bucksen	Substantiv	Anzug, den man bei gewerblicher Arbeit trägt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW01630	Weihnachts-krippe	Substantiv	figürliche Darstellung des Weihnachtsgeschehens	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02509	Schinder	Substantiv	altes, mageres, abgetriebenes Pferd	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB00564	Bandel	Substantiv	unreinlicher Mensch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS08436	Spauchets	Substantiv	Speichel	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH00119	Haber-geiß	Substantiv	überaus große weibliche Person; Mädchen mit langen Beinen;	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS09101	Spitzen-hübel	Substantiv	Flurname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK04001	köpfen	Verb	den blühenden Gipfeltrieb beim Tabak entfernen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS11053	stöbern	Verb	verscheuchen, fortjagen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW02042	welschen	Verb	undeutlich, unverständlich sprechen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB01511	Beck	Substantiv	Bäcker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA00563	ab-rüffeln	Verb	derb ausschelten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG02471	Ge-sicht	Substantiv	Aussehen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK05940	kuranzen	Verb	peinigen, plagen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB00930	Barro	Substantiv	Gericht	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH04468	Himmel-bett	Substantiv	Kinderbett mit Gardinen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PI00220	Institut	Substantiv	Bildungsanstalt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF00097	Fahl-schecke	Substantiv	fahlscheckige Kuh	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02906	heraus-steigen	Verb	heraussteigen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS03981	Schmoll-kopf	Substantiv	dicker Kopf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PU01162	Urin	Substantiv	Urin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD05200	Tüpfchens-kor	Substantiv	Gesindel	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF04366	Vor-bühne	Substantiv	Kirchenempore	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS10073	Staß-weiler	Substantiv	Flurname und Name einer Wüstung bei KU-Altkch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW00572	wälzen	Verb	etwas vor sich her rollen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PZ02126	Zwitter	Substantiv	zweigeschlechtiges oder geschlechtlich unentwickeltes Lebewesen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB01348	Baum	Substantiv	Teil des Schubkarrens	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN01193	Niesel-priem	Substantiv	alberner, mürrischer Mensch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03411	glücklich	Adjektiv	beglückt, voll Freude	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE02359	Examen-weck	Substantiv	Weck, den der Schüler nach der Schlußprüfung erhielt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS06499	Schwenken-horst	Substantiv	Flurname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PZ00266	Zaupe	Substantiv	Hündin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD02508	tippen	Verb	vom Tippen im Toto	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK05946	Kuratel	Substantiv	Pflegschaft, Vormundschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF05206	freuen	Verb	erfreuen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00293	sälen	Adjektiv	aus Weidenholz	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE01486	Engels-brünnchen	Substantiv	Flurname	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD01293	taub-stumm	Adjektiv	taubstumm	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB01814	be-kohlen	Verb	betrügen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH04349	Hexen-fett	Substantiv	Mittel in der Volksmedizin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE02349	ewig	Adjektiv	die ewige Messe	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF01469	ver-größern	Verb	vergrößern	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE00995	ein-verstanden	Adjektiv	einverstanden	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PE01195	Eis-stück	Substantiv	Eisstück (von unterschiedlicher Größe)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD03075	Dorf-spieß	Substantiv	Spieß des Dorfwächters	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS05533	Schuh	Substantiv	das Hufeisen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD00766	Tapen-schlenkerer	Substantiv	wer mit den Händen heftig hin und her schlenkert	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW01005	Wasser-jungfer	Substantiv	Libelle	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD00310	Dagobert	Substantiv	Frankenkönig aus dem Geschlecht der Merowinger	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02832	heraus-machen	Verb	ins Freie gehen (vom Menschen)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00307	Ochsen-stern	Substantiv	Umdeutung des Namens des schwedischen Feldherrn Oxenstierna in dem	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG02696	ge-waltig	Adjektiv	mit Machtbefugnis ausgestattet	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD03553	Tram	Substantiv	Längsbalken im Dachstuhl	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01636	Scham, Schämde	Substantiv	Schamgefühl	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB03711	Birne	Substantiv	andere Früchte in Zusammensetzungen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02845	heraus-platschen	Verb	unüberlegt aussprechen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00638	Gaub-loch	Substantiv	Lichtloch im Dachgiebel	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK03329	Knopf	Substantiv	englisches Pfund	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS08859	Spiel-mann	Substantiv	das dritte Kind, wenn die älterenBube und Mädchen waren	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB05083	Bonem, Ponem	Substantiv	Aussehen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM01984	Militär-soldat	Substantiv	Soldat	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK03371	Knorkser	Substantiv	ungeschickter Mensch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01104	Sau-pech	Substantiv	großes Mißgeschick, Unglück	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH06694	Hosen-rappler	Substantiv	wer in die Hosen pißt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW00834	Wäsche	Substantiv	Bezeichnung für ein Kaiserslauterer Schwimmbad	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PF03095	vier-jährig	Adjektiv	vierjährig	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL00405	längden	Verb	der Länge nach abmessen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS05036	Schon-zeit	Substantiv	gesetzlich bestimmte Zeit, in der Wild nicht gejagt werden darf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL00888	laustern	Verb	beim Kartenspiel zusehen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03902	grasen	Verb	Unkraut jäten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB04628	blutt	Adjektiv	ohne schützende Decke	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07257	Hunds-steuer	Substantiv	Hundesteuer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW01582	Wei-fuß	Substantiv	Beifuß (Artemisia vulgaris)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS08809	Spiegel	Substantiv	Fläche mit Reflexionsschicht, in der man sich betrachten kann	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS11701	Streif-wolken	Substantiv	Zirruswolke	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB01039	basten	Verb	dulfen, brechen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PW01914	Weiß-kuchen	Substantiv	Hefekuchen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PD02747	Dol, Dole	Substantiv	mit Steingeröll gefüllter Abzugsgraben	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB07809	Butter-wurzel	Substantiv	Leinkraut (Linaria vulgaris)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01983	Scheiden-katarrh	Substantiv	eine Krankheit des Geschlechtsorgans der Kuh	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PA01474	altern	Verb	alt werden	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS03788	Schmeichlerei	Substantiv	übertriebene Komplimente, oft nicht ganz aufrichtig	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS04837	Schnuller	Substantiv	Necknameame für ein Kaiserslauterer Stadtoriginal	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS06156	Schwappel-licht	Substantiv	Öllicht	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PB00693	Panz-stich	Substantiv	Stich, der bei Blähsucht des Rindes vorgenommen wird	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS04470	Schnee-könig	Substantiv	fiktive Gestalt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00638	Onkel	Substantiv	älterer entfernterer männlicher Verwandter	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
