xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
ET00025	Brusttee	Brusttee	Substantiv	1.	Brusttee	Trinken	1	0.9479	1.0000
EP04065	Briest, Briesch	Briest, Briesch	Substantiv	2.	Milch einer frischmelkenden Kuh	Trinken	1	0.9487	1.0000
EP04065	Briest, Briesch	Briest, Briesch	Substantiv	3.	gestockte junge Milch	Trinken	1	0.9572	1.0000
ET01557	Düttle, Düttel	Düttle, Düttel	Substantiv	4.	Muttermilch	Trinken	1	0.9424	1.0000
EP03708	Brüej(e)	Brüeje, Brüej	Substantiv	1.	Brühe, Sauce; auch Seifenbrühe, frischgepresster Rebensaft	Trinken	1	0.9123	1.0000
EW01152	Wasser	Wasser	Substantiv	1.	Wasser, Trinkwasser, Quellwasser, Regenwasser, Fluss, Teich, See, Meer. Von einem Arbeitsscheuen	Trinken	1	0.0859	0.0000
EM01217	Elfermëss	Elfermëss	Substantiv		übtr. Frühschoppen. In der guten, alten Zeit durften die Wirtshäuser am Sonntag Vormittag vor Schluss des Gottesdienstes um 11 Uhr keine Gäste aufnehmen; der Wirtshausgang um diese Zeit wurde dann scherzhaft E. genannt	Trinken	1	0.2396	0.0000
EM00624	Molzer	Molzer	Substantiv	3.	Biersorte, die teils aus Lager-, teils aus Jungbier besteht	Trinken	1	0.8093	1.0000
ES02036	Schoppen	Schoppen	Substantiv	2.	bes. ein Schoppen Bier	Trinken	1	0.9442	1.0000
EG01127	Herrgöttel	Herrgöttel	Substantiv	2.	ein kleines Glas Bier, ein halber Schoppen, ein viertel Liter Wein	Trinken	1	0.8479	1.0000
EA00652	Amors	Amors	Substantiv	3.	schlechter Schnaps	Trinken	1	0.9733	1.0000
EF00900	Fusel	Fusel	Substantiv		geringer, schlechter Branntwein	Trinken	1	0.9522	1.0000
EG00225	Rattengift	Rattengift	Substantiv	1.	Schnaps	Trinken	1	0.9789	1.0000
EG00272	Giger	Giger	Substantiv	4.	schlechte Sorte Branntwein	Trinken	1	0.9540	1.0000
EG01048	Geist	Geist	Substantiv	2.	Weingeist, Alkohol	Trinken	1	0.0539	0.0000
EK01109	Kirs(e), Kirsch	Kirse, Kirs, Kirsch	Substantiv	2.	Kirschbranntwein	Trinken	1	0.9574	1.0000
EL00463	Vorlauf	Vorlauf	Substantiv	2.	der erste Branntwein, der beim Branntweinbrennen herauskommt; er wird nicht getrunken, sondern zur Herstellung einer geringeren Güte Schnaps oder zu Einreibungen verwandt	Trinken	1	0.9131	1.0000
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	3.	schlechter Schnaps	Trinken	1	0.9733	1.0000
EP00701	Totenbaümpolitur	Totenbaümpolitur	Substantiv	2.	schlechter Schnaps	Trinken	1	0.9733	1.0000
EP01789	Bërliner 	Bërliner	Substantiv	2.	schlechter Schnaps, auch Bërliner Schnaps	Trinken	1	0.9311	1.0000
EP03930	Brenz	Brenz	Substantiv	1.	Schnaps, Fusel	Trinken	1	0.9292	1.0000
ER00626	Rum I	Rum	Substantiv		Rum	Trinken	1	0.9785	1.0000
ES00572	Katzenseckel	Katzenseckel	Substantiv	1.	Branntwein	Trinken	1	0.9722	1.0000
ES03500	Schnaps, Schnips	Schnaps, Schnips	Substantiv	1.	Schnaps, Branntwein	Trinken	1	0.9488	1.0000
ES03505	Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps	Quëtschelschnaps, Quëtschenschnaps, Quetschenschnaps	Substantiv		Branntwein aus Zwetschen	Trinken	1	0.9479	1.0000
ES04513	Sprit	Sprit	Substantiv	2.	schlechter Schnaps	Trinken	1	0.9733	1.0000
ET01713	Traberen, Träberen	Traberen, Träberen	Substantiv	2.	Treberbranntwein	Trinken	1	0.9580	1.0000
ET01926	Teüfelsdrëck 	Teüfelsdrëck	Substantiv	2.	Schnaps	Trinken	1	0.9789	1.0000
ET02252	Druesen, Drusen	Druesen, Drusen	Substantiv	2.	Branntwein aus Weinhefe gewonnen	Trinken	1	0.9329	1.0000
EW00679	Branntenwi(n), Brënntewi(n)	Branntenwin, Branntenwi, Brënntewin, Brënntewi	Substantiv		Branntwein, Schnaps	Trinken	1	0.9507	1.0000
EW01009	Wermuet	Wermuet	Substantiv	2.	Wermutbranntwein	Trinken	1	0.9575	1.0000
EW01154	Bappelwasser	Bappelwasser	Substantiv	1.	geistige Getränke	Trinken	1	0.9741	1.0000
EW01168	Kirsenwasser, Kirschenwasser	Kirsenwasser, Kirschenwasser	Substantiv		Branntwein aus Kirschen	Trinken	1	0.9516	1.0000
EG00283	Burlegiges	Burlegiges	Substantiv	1.	schlechter, gewässerter Wein	Trinken	1	0.9540	1.0000
EK01744	Kläw(n)er, Kläfler	Kläwner, Kläwer, Kläfler	Substantiv	2.	Wein daraus	Trinken	1	0.8833	1.0000
EL01179	Lur(e), Lür	Lure, Lur, Lür	Substantiv	1.	leichter Wein, hergestellt durch Vermischen mit Wasser	Trinken	1	0.9335	1.0000
EP01449	Bupperi	Bupperi	Substantiv	4.	schlechter Wein	Trinken	1	0.9835	1.0000
EP03723	Leimenbrüej	Leimenbrüej	Substantiv		scherzhaft für den lehmfarbigen neuen Wein	Trinken	1	0.4070	0.0000
ER00917	Räppes, Räppis, Räps	Räppes, Räppis, Räps	Substantiv	1.	schlechter Wein; neuer Wein aus Trauben, die man vor der eigentlichen Weinlese holt	Trinken	1	0.9278	1.0000
ES05370	Stöpferle	Stöpferle	Substantiv	1.	petschierter Flaschenwein	Trinken	1	0.9477	1.0000
EW00706	Stichwin	Stichwin	Substantiv		der zur Probe aus dem Fass genommene Wein	Trinken	1	0.9325	1.0000
EW00713	Truebwi(n), Trüebwi(n)	Truebwin, Truebwi, Trüebwin, Trüebwi	Substantiv		Trübwein, der letzte, nicht mehr klare W. aus einem Fasse	Trinken	1	0.9290	1.0000
EG01147	gutteren	gutteren	Verb	1.	aus einem Fläschchen trinken	Trinken	1	0.9446	1.0000
EH01203	hüpperen	hüpperen	Verb	4.	trinken	Trinken	1	0.9988	1.0000
EK01662	klopfen	klopfen	Verb	1.	schlagen, hämmern; mit dem Glase auf den Tisch klopfen, wenn man im Wirtshaus noch etwas wünscht; trinken	Trinken	1	0.4985	0.0000
EL01080	lipplen	lipplen	Verb	2.	saufen (von der Katze)	Trinken	1	0.9475	1.0000
EM00633	mëmm(e)len	mëmmelen, mëmmlen	Verb	1.	in der Kindersprache trinken	Trinken	1	0.9562	1.0000
EP00429	packen	packen	Verb	5.	trinken	Trinken	1	0.9988	1.0000
EP02832	pfëtzen 	pfëtzen	Verb	6.	trinken	Trinken	1	0.9988	1.0000
ES00280	sufen	sufen	Verb	1.	saufen, vom Vieh	Trinken	1	0.9556	1.0000
ES00280	sufen	sufen	Verb	2.	grob von Menschen gesagt, trinken	Trinken	1	0.9098	1.0000
ES00306	süfflen, säufflen	süfflen, säufflen	Verb	1.	trinken, mehr scherzhaft gesagt	Trinken	1	0.9491	1.0000
ES02583	schleifen, schleipfen	schleifen, schleipfen	Verb	5.	trinken	Trinken	1	0.9988	1.0000
ES03991	schwerzen	schwerzen	Verb	2.	trinken	Trinken	1	0.9988	1.0000
ES04592	stäüben	stäüben	Verb	6.	derb für trinken	Trinken	1	0.9114	1.0000
ET00171	düchlen	düchlen	Verb	3.	scherzh. trinken	Trinken	1	0.9611	1.0000
ET01807	trudlen, truttlen	trudlen, truttlen	Verb	5.	trinken	Trinken	1	0.9988	1.0000
EP00808	belzen	belzen	Substantiv	4.	trinken, saufen	Trinken	1	0.9693	1.0000
EZ00453	zäpfen	zäpfen	Substantiv	2.	(ein Fass) anstechen; vom Fass trinken; trinken überhaupt	Trinken	1	0.8504	1.0000
ES00290	Suff	Suff	Substantiv	1.	Saufgelage	Trinken	1	0.0046	0.0000
ES00291	Sufens, Saufens	Sufens, Saufens	Substantiv	1.	Zecherei	Trinken	1	0.0196	0.0000
ES00301	Suferei	Suferei	Substantiv	2.	Trinkgelage	Trinken	1	-0.0067	0.0000
ES00301	Suferei	Suferei	Substantiv	1.	Trinklust, Trinkerei	Trinken	1	0.0057	0.0000
ES03507	schnapsen	schnapsen	Verb	1.	Schnaps trinken	Trinken	1	0.9785	1.0000
ES03508	schnäpslen	schnäpslen	Verb	1.	Schnäpschen trinken	Trinken	1	0.9608	1.0000
EP03369	us blasen	us blasen	Verb	2.	austrinken	Trinken	1	0.9876	1.0000
EP00137	bëcheren	bëcheren	Verb		zechen, pokulieren, tüchtig trinken	Trinken	1	0.9393	1.0000
ES00286	us sufen	us sufen	Verb		leer saufen, leer trinken	Trinken	1	0.9571	1.0000
EG01325	gluckeren	gluckeren	Verb		schlürfen, trinken	Trinken	1	0.9624	1.0000
ES00272	seiflen	seiflen	Verb	5.	geräuschvoll und anhaltend trinken	Trinken	1	0.9120	1.0000
ES00292	Gsuff(s)	Gsuffs, Gsuff	Substantiv	1.	anhaltendes Trinken	Trinken	1	0.9787	1.0000
EM00633	mëmm(e)len	mëmmelen, mëmmlen	Verb	2.	behaglich und in kleinen Zügen wiederholt trinken, von älteren Leuten und von Gewohnheitstrinkern	Trinken	1	0.9150	1.0000
ES00306	süfflen, säufflen	süfflen, säufflen	Verb	2.	kleine Schlücke nehmen, aber anhaltend dabei bleiben	Trinken	1	0.0744	0.0000
EP00297	baferen, bäferen	baferen, bäferen	Verb	2.	tüchtig trinken	Trinken	1	0.9780	1.0000
ES03013	schletzen	schletzen	Verb	2.	gierig, essen oder trinken	Trinken	1	0.9112	1.0000
EZ00154	ziehe(n), ziegen	ziehen, ziehe, ziegen	Verb	2.	gierig trinken	Trinken	1	0.9690	1.0000
PA00764	ab-steigen	absteigen	Verb	1.2	einkehren	Trinken	0	0.0389	0.0000
PA01084	Adler	Adler	Substantiv	2	Gasthaus zum Adler	Trinken	0	0.0216	0.0000
PA01551	Ambuschur	Ambuschur	Substantiv	2	wer tüchtig im Trinken ist	Trinken	0	0.6492	1.0000
PA01683	an-brüten	anbrüten	Verb	x2	angeheitert	Trinken	0	0.0162	0.0000
PA02161	an-rudeln	anrudeln	Verb	-	betrunken sein	Trinken	0	-0.0019	0.0000
PA02304	an-stecken	anstecken	Verb	1	anzapfen	Trinken	0	0.0286	0.0000
PA02319	An-stich	Anstich	Substantiv	-	das Anstechen eines Fasses	Trinken	0	0.0284	0.0000
PA02559	Äpfel-traben	Äpfeltraben	Substantiv	-	Rückstand beim Apfelkeltern	Trinken	0	0.0145	0.0000
PA02560	Apfel-trester	Apfeltrester	Substantiv	-	Rückstand beim Apfelkeltern	Trinken	0	0.0145	0.0000
PA02680	Arm, Armen	Arm, Armen	Substantiv	2a	eiserne Stange, an der das Wirtshausschild angebracht ist	Trinken	0	-0.0084	0.0000
PA03421	auf-tun	auftun	Verb	2	mit dem Ausschank beginnen	Trinken	0	0.0144	0.0000
PA03431	Auf-wärter	Aufwärter	Substantiv	-	Aushilfskellner	Trinken	0	-0.0129	0.0000
PA03974	aus-schenken	ausschenken	Verb	-	Getränke ausschenken	Trinken	0	0.0218	0.0000
PA04096	aus-stoßen	ausstoßen	Verb	3	anzapfen	Trinken	0	0.0286	0.0000
PB00444	Ballen, Ball	Ballen, Ball	Substantiv	5	Rausch	Trinken	0	0.0173	0.0000
PB00520	Bampel	Bampel	Substantiv	2c	Gastwirt	Trinken	0	0.0105	0.0000
PB00543	Bampel-wirt	Bampelwirt	Substantiv	-	ein Wirt, der sich nicht um die Gäste kümmert	Trinken	0	-0.0128	0.0000
PB00552	Bamscher	Bamscher	Substantiv	-	Trunkenbold	Trinken	0	-0.0039	0.0000
PB01111	Patsch-hand	Patschhand	Substantiv	3	Trinkgeld	Trinken	0	-0.0021	0.0000
PB01158	Batzen-häuslein	Batzenhäuslein	Substantiv	-	Wirtschaft an der Landstraße, wo der Wein 1 Batzen kostet	Trinken	0	-0.0194	0.0000
PB01348	Baum	Baum	Substantiv	5	Gasthausname	Trinken	0	0.0202	0.0000
PB01546	be-drust	bedrust	Adjektiv	-	betrunken	Trinken	0	0.0049	0.0000
PB01551	be-duselt	beduselt	Adjektiv	-	ein wenig betrunken	Trinken	0	-0.0048	0.0000
PB01657	be-hurmelt	behurmelt	Adjektiv	-	leicht betrungken	Trinken	0	0.0072	0.0000
PB01796	Beize	Beize	Substantiv	2	kleines, unordentliches Gasthaus	Trinken	0	-0.0113	0.0000
PB01819	be-koren	bekoren	Verb	-	kosten	Trinken	0	0.0093	0.0000
PB02166	be-schmort	beschmort	Adjektiv	-	betrunken	Trinken	0	0.0049	0.0000
PB02171	be-schnuckt	beschnuckt	Adjektiv	-	angeheitert	Trinken	0	0.0162	0.0000
PB02173	be-schokert	beschokert	Adjektiv	-	betrunken	Trinken	0	0.0049	0.0000
PB02190	be-schwipst	beschwipst	Adjektiv	-	angeheitert	Trinken	0	0.0162	0.0000
PB02248	be-ständert	beständert	Adjektiv	-	betrunken	Trinken	0	0.0049	0.0000
PB02276	be-stußt	bestußt	Adjektiv	2	einen Rausch haben	Trinken	0	0.0175	0.0000
PB02919	Pfetzer	Pfetzer	Substantiv	3	Trinker	Trinken	0	0.0025	0.0000
PB03059	Pflug	Pflug	Substantiv	3	Gasthaus zum Pflug	Trinken	0	0.0111	0.0000
PB03369	Bier-ausschank	Bierausschank	Substantiv	-	Bierausschank	Trinken	0	-0.0027	0.0000
PB03373	Bier-blättel	Bierblättel	Substantiv	-	Bierfilz	Trinken	0	-0.0034	0.0000
PB03391	Bier-glas	Bierglas	Substantiv	-	Bierglas	Trinken	0	0.0377	0.0000
PB03403	Bier-knüppel	Bierknüppel	Substantiv	-	Holzgerät, mit dem der Hahn ins Faß geschlagen wird	Trinken	0	0.0020	0.0000
PB03420	Bier-süffel, -süffer	Biersüffel, Biersüffer	Substantiv	-	Biersäufer	Trinken	0	0.0110	0.0000
PB03422	Bier-teller	Bierteller	Substantiv	-	Unterlage für das Bierglas im Wirtshaus	Trinken	0	-0.0130	0.0000
PB03424	Bier-trinker	Biertrinker	Substantiv	-	Biertrinker	Trinken	0	-0.0098	0.0000
PB03429	Bier-wirtschaft	Bierwirtschaft	Substantiv	-	Wirtschaft, in der vornehmlich Bier ausgeschenkt wird	Trinken	0	-0.0165	0.0000
PB04731	Bocks-beutel	Bocksbeutel	Substantiv	4a	Trinker	Trinken	0	0.0025	0.0000
PB04749	Böckser-bohne	Böckserbohne	Substantiv	-	verdorbene Kaffeebohne	Trinken	0	0.0066	0.0000
PB04764	Bock-stall	Bockstall	Substantiv	2	schlechte Wirtschaft, verrufenes Haus	Trinken	0	-0.0127	0.0000
PB04771	Bock-wirt	Bockwirt	Substantiv	-	Inhaber der Wirtschaft zum Bock in KL-Fischb	Trinken	0	-0.0248	0.0000
PB04939	polen-voll	polenvoll	Adjektiv	-	betrunken	Trinken	0	0.0049	0.0000
PB05580	Brand	Brand	Substantiv	7	starker Rausch	Trinken	0	-0.0006	0.0000
PB05630	Branntwein-brigade	Branntweinbrigade	Substantiv	-	Ausländer, die nach 1945 betrunken inKaiserslautern herumlungerten	Trinken	0	-0.0228	0.0000
PB05632	Branntwein-butelle	Branntweinbutelle	Substantiv	-	Schnapsflasche	Trinken	0	0.0050	0.0000
PB05636	Branntwein-glas	Branntweinglas	Substantiv	1	Schnapsglas	Trinken	0	0.0449	0.0000
PB05638	Branntwein-knürbeler	Branntweinknürbeler	Substantiv	-	Schnapstrinker	Trinken	0	-0.0049	0.0000
PB05639	Branntwein-laden	Branntweinladen	Substantiv	-	Schnapsladen	Trinken	0	0.0035	0.0000
PB05640	Branntwein-lump	Branntweinlump	Substantiv	-	Schnapssäufer	Trinken	0	0.0061	0.0000
PB05644	Branntwein-stiebe	Branntweinstiebe	Substantiv	-	unwiderstehlicher Drang nach Schnaps	Trinken	0	0.2608	0.0000
PB05678	Brast	Brast	Substantiv	1.5	Trinkgelage	Trinken	0	-0.0067	0.0000
PB05930	Breme	Breme	Substantiv	1.2b	betrunken sein	Trinken	0	-0.0019	0.0000
PB06638	Brumm-kater	Brummkater	Substantiv	-	Katzenjammer mit vor Schmerzen brummendem Kopf	Trinken	0	-0.0224	0.0000
PB07106	Büffet-mamsell	Büffetmamsell	Substantiv	-	Büffetdame im Restaurant	Trinken	0	-0.0149	0.0000
PB07506	Bürste	Bürste	Substantiv	4	Gastwirtschaft, deren Schild eine Bürste zeigte	Trinken	0	-0.0209	0.0000
PB07569	Buschon	Buschon	Substantiv	2	ungeschlachter, oft betrunkener Mensch	Trinken	0	-0.0090	0.0000
PD00444	dahin-wanken	dahinwanken	Verb	-	wankend gehen (von Betrunkenen)	Trinken	0	-0.0191	0.0000
PD00583	Dampf	Dampf	Substantiv	6	Rausch	Trinken	0	0.0173	0.0000
PD00677	Tannen-strauß, Tann-strauß	Tannenstrauß, Tannstrauß	Substantiv	-	Tannenzweig als Gaststättenkennzeichen der Straußwirtschaften	Trinken	0	-0.0168	0.0000
PD00939	darauf-machen	daraufmachen	Verb	2a	vom ausgiebigen Alkoholgenuß	Trinken	0	0.0598	0.0000
PD00963	darauf-setzen	daraufsetzen	Verb	2b	vom Alkoholgenuß	Trinken	0	0.0494	0.0000
PD01371	Daumen	Daumen	Substantiv		Gasthausbezeichnung	Trinken	0	0.0293	0.0000
PD03065	Dorf-schenke	Dorfschenke	Substantiv	-	Dorfwirtshaus	Trinken	0	-0.0072	0.0000
PD03093	Dorf-wirtschaft	Dorfwirtschaft	Substantiv	-	Dorfwirtshaus	Trinken	0	-0.0072	0.0000
PD03109	Torkeler	Torkeler	Substantiv	1	wer schwankend, taumelig geht, bes. in Trunkenheit	Trinken	0	-0.0059	0.0000
PD03110	torkelig	torkelig	Adjektiv	-	schwankend, bes. durch Trunkenheit	Trinken	0	0.0265	0.0000
PD03321	tot-pitschen	totpitschen	Verb	-	sich (durch Alkohol) tottrinken	Trinken	0	0.8705	1.0000
PD03327	tot-saufen	totsaufen	Verb	1	sich durch übermäßigen Alkoholgenuß den Tod zuziehen	Trinken	0	0.0138	0.0000
PD03331	tot-schaskenen	totschaskenen	Verb	-	totsaufen	Trinken	0	0.0141	0.0000
PD03461	Traget, Tragets	Traget, Tragets	Substantiv	1.2b	große Menge getrunkenen Alkohols	Trinken	0	0.7240	1.0000
PD03547	Tralla	Tralla	Substantiv	-	Delirium	Trinken	0	-0.0071	0.0000
PD03558	Traminer-gesicht	Traminergesicht	Substantiv	-	vom Weingenuß gerötetes Gesicht	Trinken	0	0.0060	0.0000
PD04036	Dreck-wirtschaft	Dreckwirtschaft	Substantiv	-	unsaubere Gastwirtschaft	Trinken	0	-0.0117	0.0000
PD04224	Tremens	Tremens	Substantiv	-	Alkoholrausch	Trinken	0	0.0064	0.0000
PD04444	Trink-stube	Trinkstube	Substantiv	1	Lokal, in dem man Getränke zu sich nimmt	Trinken	0	0.0093	0.0000
PD04447	Trink-zimmer	Trinkzimmer	Substantiv	-	Stube neben dem Tanzsaal, in der getrunken wird	Trinken	0	-0.0154	0.0000
PD04612	Tropfs-blech	Tropfsblech	Substantiv	-	kleine Brenke, in die das Tropfbier vom Hahn hineintropft	Trinken	0	0.8800	1.0000
PD04805	trunken	trunken	Adjektiv	1a	betrunken	Trinken	0	0.0049	0.0000
PD04986	Duft	Duft	Substantiv	2	Alkoholrausch	Trinken	0	0.0064	0.0000
PD05046	Tummel	Tummel	Substantiv		Rausch	Trinken	0	0.0173	0.0000
PD05049	Tümmeler	Tümmeler	Substantiv	-	Rausch	Trinken	0	0.0173	0.0000
PD05219	Tüpfen	Tüpfen	Substantiv	2	Gefäß zum Trinken	Trinken	0	0.6919	1.0000
PD05559	turen	turen	Verb	-	seine Sauftur haben	Trinken	0	0.0112	0.0000
PD05572	Turen-süffer	Turensüffer	Substantiv	-	wer zeitweise dem Trunk ergeben ist, Quartalssäufer	Trinken	0	-0.0251	0.0000
PD05715	Durstel	Durstel	Substantiv	-	Trinker	Trinken	0	0.0025	0.0000
PE00291	eichen	eichen	Verb	2.2a	feststellen, wieviel einer auf einen Sitz trinken kann	Trinken	0	0.0544	0.0000
PE00566	ein-flößen	einflößen	Verb	-	einflößen	Trinken	0	0.0210	0.0000
PE00654	ein-kehren	einkehren	Verb	-	auf der Reise (auf einem Ausflug) in ein Gasthaus gehen, jemand kurz besuchen	Trinken	0	-0.0118	0.0000
PE00837	Ein-schenke	Einschenke	Substantiv	-	Schanktisch im Gasthaus	Trinken	0	-0.0125	0.0000
PE00838	ein-schenken	einschenken	Verb	1	Getränke eingießen; das Glas gut (schlecht) füllen	Trinken	0	0.0251	0.0000
PE00896	ein-seifen	einseifen	Verb	2b	zu übermäßigem Alkoholgenuß verleiten, vorsätzlich betrunken machen	Trinken	0	-0.0216	0.0000
PE01864	er-geben	ergeben	Verb	4	zum Trinker werden	Trinken	0	-0.0059	0.0000
PE02405	Extra-stube	Extrastube	Substantiv	1	Nebenzimmer im Gasthaus für besondere Gäste	Trinken	0	-0.0224	0.0000
PF00394	Fasanerie	Fasanerie	Substantiv	2	beliebte Einkehrgaststätte bei Zweibr, früher Tiergarten der Herzöge	Trinken	0	-0.0299	0.0000
PF00858	Veit	Veit	Substantiv	2	der Rausch, den man sich antrinkt	Trinken	0	-0.0274	0.0000
PF00952	Feld-webel	Feldwebel	Substantiv	2	Schaum auf dem Bier	Trinken	0	0.0195	0.0000
PF01616	ver-katert	verkatert	Adjektiv	-	müde nach durchzechter Nacht	Trinken	0	0.0130	0.0000
PF02146	ver-saufen	versaufen	Verb	1.3b	von Trunkenheit oder Trunksucht zeugend	Trinken	0	-0.0000	0.0000
PF02246	ver-schnäpseln	verschnäpseln	Verb	-	Geld für Schnaps ausgeben	Trinken	0	0.0912	0.0000
PF02250	ver-schnäuken	verschnäuken	Verb	1a	(Geld) für Näschereien ausgeben	Trinken	0	0.0203	0.0000
PF02529	ver-trinken	vertrinken	Verb	1	für Getränke ausgeben	Trinken	0	0.0700	0.0000
PF02659	ver-zapfen, -zäpfen	verzapfen, verzäpfen	Verb	2a	(durch den Faßzapfen) ausschenken	Trinken	0	-0.0066	0.0000
PF03298	Fips	Fips	Substantiv	1b	Alkoholrausch	Trinken	0	0.0064	0.0000
PF03610	Flaschen-bier	Flaschenbier	Substantiv	-	Flaschenbier	Trinken	0	0.9741	1.0000
PF03839	Flemme	Flemme	Substantiv	3b	Katzenjammer, starkes Unbehagen, Ermattung als Folge des Alkoholgenusses	Trinken	0	-0.0190	0.0000
PF04211	voll	voll	Adjektiv	1b'g	betrunken	Trinken	0	0.0049	0.0000
PF04266	Voll-sau	Vollsau	Substantiv	-	wer sich unmäßig betrinkt, notorischer Trinker	Trinken	0	-0.0313	0.0000
PF04268	Voll-sauf	Vollsauf	Substantiv	-	Säufer, sinnlos Betrunkener	Trinken	0	-0.0198	0.0000
PF04281	Voll-zapfen	Vollzapfen	Substantiv	-	Trunkenbold, Säufer	Trinken	0	-0.0124	0.0000
PG00196	Galopp-süffer	Galoppsüffer	Substantiv	-	wer in kurzer Zeit große Mengen Alkohol konsumiert	Trinken	0	-0.0263	0.0000
PG00595	Gast-haus	Gasthaus	Substantiv	-	Gaststätte mit Übernachtungsmöglichkeit	Trinken	0	-0.0097	0.0000
PG00605	Gast-stube	Gaststube	Substantiv	-	Gaststube	Trinken	0	0.0176	0.0000
PG01600	Geldbeutel-wäsche	Geldbeutelwäsche	Substantiv	-	wenn der letzte Pfennig vertrunken wird	Trinken	0	0.0071	0.0000
PG01719	Gelze	Gelze	Substantiv	2	leichterer Rausch	Trinken	0	-0.0079	0.0000
PG02845	Gewohnheits-trinker	Gewohnheitstrinker	Substantiv	-	notorischer Trinker	Trinken	0	-0.0086	0.0000
PG03002	Gift-hütte	Gifthütte	Substantiv	-	schlechtes Gasthaus	Trinken	0	0.0111	0.0000
PG03418	Gluckser, Glückser	Gluckser, Glückser	Substantiv	2a	kleine Branntweinflasche	Trinken	0	-0.0002	0.0000
PG04203	Grind-kopf	Grindkopf	Substantiv	3c	abwertend von einem kleinen Bierfaß	Trinken	0	0.0462	0.0000
PG04258	Grob-wirt	Grobwirt	Substantiv	-	unhöflicher Gastwirt	Trinken	0	-0.0184	0.0000
PH00103	Haar-zopf	Haarzopf	Substantiv	2c	Alkoholrausch	Trinken	0	0.0064	0.0000
PH00263	Hafer, Hafern	Hafer, Hafern	Substantiv	2a	Alkoholrausch	Trinken	0	0.0064	0.0000
PH00361	hagel-voll	hagelvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0086	0.0000
PH00512	halb	halb	Adjektiv	I3c	wenn man 14 Liter Wein u.ä. trinkt	Trinken	0	0.3420	0.0000
PH02969	Herbergs-mutter	Herbergsmutter	Substantiv	1	Herbergswirtin, Frau des Herbergswirts, des Besitzers einer Herberge	Trinken	0	-0.0318	0.0000
PH02969	Herbergs-mutter	Herbergsmutter	Substantiv	2	Gastwirtin	Trinken	0	-0.0024	0.0000
PH02970	Herbergs-vater	Herbergsvater	Substantiv	-	Herbergswirt, Besitzer einer Herberge	Trinken	0	-0.0223	0.0000
PH03555	herum-hängen, -henken	herumhängen, herumhenken	Verb	3	sich oft in Wirtshäusern aufhalten	Trinken	0	0.0041	0.0000
PH05512	Hippes	Hippes	Substantiv	-	kleiner Rausch, Halberrücktheit	Trinken	0	-0.0264	0.0000
PH05549	Hirsch	Hirsch	Substantiv	2c'b	Gasthaus zum Hirsch	Trinken	0	0.0243	0.0000
PH05587	Hirsch-wirt, -wirtin	Hirschwirt, Hirschwirtin	Substantiv	-	"Inhaber(in) des Gasthauses ""Zum Hirsch"""	Trinken	0	-0.0220	0.0000
PH05879	Hocken-bleiber, -bleibersin, Hocken-bleiber, -bleiberin	Hockenbleiber, Hockenbleibersin, Hockenbleiberin	Substantiv	2b	wer lange im Gasthaus herumsitzt	Trinken	0	-0.0213	0.0000
PH06502	Horbel	Horbel	Substantiv	1	Alkoholrausch	Trinken	0	0.0064	0.0000
PH06523	Hormel	Hormel	Substantiv	1a	Alkoholrausch	Trinken	0	0.0064	0.0000
PH06524	Hormes	Hormes	Substantiv	-	Alkoholrausch	Trinken	0	0.0064	0.0000
PH07070	Humpen	Humpen	Substantiv	1	großes TrinkGefäß von 2 - 5 l Inhalt	Trinken	0	-0.0019	0.0000
PH07077	Hund	Hund	Substantiv	II2c'd	Schnapsglas (kleiner als 14 l)	Trinken	0	-0.0013	0.0000
PH07490	Huren-butik	Hurenbutik	Substantiv	-	Gastwirtschaft mit zweifelhaftem Ruf	Trinken	0	-0.0189	0.0000
PH07506	Huren-vater	Hurenvater	Substantiv	-	Inhaber einer Gastwirtschaft von zweifelhaftem Ruf	Trinken	0	-0.0113	0.0000
PH07509	Huren-wirtschaft	Hurenwirtschaft	Substantiv	-	Gastwirtschaft von zweifelhaftem Ruf	Trinken	0	-0.0177	0.0000
PK00017	Kachel-wirt	Kachelwirt	Substantiv	-	Wirt, der häufig das Verlangte nicht hat	Trinken	0	-0.0319	0.0000
PK00043	Kaffee	Kaffee	Substantiv	2.1	Kaffeehaus	Trinken	0	0.0195	0.0000
PK00048	Kaffee-bohne	Kaffeebohne	Substantiv	1	Kaffeebohne	Trinken	0	0.0245	0.0000
PK00090	Kaffee-satz	Kaffeesatz	Substantiv	-	Kaffeesatz	Trinken	0	0.0179	0.0000
PK00499	kanonen-voll	kanonenvoll	Adjektiv	-	völlig betrunken	Trinken	0	-0.0129	0.0000
PK00510	Kantine	Kantine	Substantiv	-	Kantine	Trinken	0	0.0117	0.0000
PK00557	Kappe	Kappe	Substantiv	2a'h	Schaumschicht auf dem Bier	Trinken	0	-0.0044	0.0000
PK01047	Kater	Kater	Substantiv	2e	Katzenjammer nach übermäßigem Alkoholgenuß	Trinken	0	-0.0112	0.0000
