xml:id	Lemma	Wortart	Definition	Konzept	Konzept_gemappt	Antwort_Modell	Quote	Falsche Zusätzliche	ExaktGleich	Konzeptgruppe
PF05513	Früh-schoppen	Substantiv	Frühschoppen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00196	Galopp-süffer	Substantiv	wer in kurzer Zeit große Mengen Alkohol konsumiert	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00579	Gassen-schenke	Substantiv	Schankwirtschaft mit Getränkeausschank, nicht nur an anwesende Gäste	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00594	Gast-halter	Substantiv	Inhaber einer Herberge für Durchreisende	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00595	Gast-haus	Substantiv	Gaststätte mit Übernachtungsmöglichkeit	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00597	Gast-hof	Substantiv	Gasthaus, in dem auch Pferde und Fuhrwerke eingestellt werden können	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00605	Gast-stube	Substantiv	Gaststube	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG00606	Gast-wirt	Substantiv	Gastwirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG01038	Ge-fälle	Substantiv	vom Trinker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG01600	Geldbeutel-wäsche	Substantiv	wenn der letzte Pfennig vertrunken wird	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0/1	1	False	kein_Trinken
PG01719	Gelze	Substantiv	leichterer Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG02844	Gewohnheits-säufer, -süffer	Substantiv	notorischer Trinker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG02845	Gewohnheits-trinker	Substantiv	notorischer Trinker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03002	Gift-hütte	Substantiv	schlechtes Gasthaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03400	Gluckelchen, Gluckel	Substantiv	Trinkflasche	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03418	Gluckser, Glückser	Substantiv	kleine Branntweinflasche	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG03861	granaten-voll	Adjektiv	stark betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG04203	Grind-kopf	Substantiv	abwertend von einem kleinen Bierfaß	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG04258	Grob-wirt	Substantiv	unhöflicher Gastwirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PG04284	Groschen-falle	Substantiv	Gastwirtschaft, in der man den letzten Groschen ausgibt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH00014	Haar-beutel	Substantiv	Alkoholrausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH00103	Haar-zopf	Substantiv	Alkoholrausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH00263	Hafer, Hafern	Substantiv	Alkoholrausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH00361	hagel-voll	Adjektiv	stark betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH00512	halb	Adjektiv	wenn man 14 Liter Wein u.ä. trinkt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02056	Hecken-wirt, Heck-wirt	Substantiv	geschäftsuntüchtiger Gastwirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02057	Hecken-wirtschaft, Heck-wirtschaft	Substantiv	kleines Weinlokal	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02967	Herberge	Substantiv	einfaches Gasthaus, bes. für wandernde Handwerksburschen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02967	Herberge	Substantiv	verrufenes Haus, Spelunke	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02969	Herbergs-mutter	Substantiv	Herbergswirtin, Frau des Herbergswirts, des Besitzers einer Herberge	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02969	Herbergs-mutter	Substantiv	Gastwirtin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH02970	Herbergs-vater	Substantiv	Herbergswirt, Besitzer einer Herberge	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH03293	Herren-stube	Substantiv	Zimmer im Gasthaus für vornehme Gäste	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH03295	Herren-tisch	Substantiv	Tisch im Gasthaus für vornehme Gäste	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH03555	herum-hängen, -henken	Verb	sich oft in Wirtshäusern aufhalten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH04415	Hieb	Substantiv	Alkoholrausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH04495	Himmel-reich	Substantiv	Name eines Gasthauses in LU-Altr	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05512	Hippes	Substantiv	kleiner Rausch, Halberrücktheit	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05549	Hirsch	Substantiv	Gasthaus zum Hirsch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05587	Hirsch-wirt, -wirtin	Substantiv	"Inhaber(in) des Gasthauses ""Zum Hirsch"""	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05869	Hocke	Substantiv	Stammplatz im Wirtshaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05878	hocken-bleiben	Verb	(abends) lang ausbleiben	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05879	Hocken-bleiber, -bleibersin, Hocken-bleiber, -bleiberin	Substantiv	wer lange im Gasthaus herumsitzt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05880	hocken-haben	Verb	betrunken sein	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05882	Hocker	Substantiv	wer lang im Wirtshaus herumsitzt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH05915	Hof	Substantiv	Name von Gaststätten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH06443	Hopfen-bitter	Substantiv	die aus Hopfen gewonnene Bierwürze	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH06491	Hopps	Substantiv	Alkoholrausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH06502	Horbel	Substantiv	Alkoholrausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH06523	Hormel	Substantiv	Alkoholrausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH06524	Hormes	Substantiv	Alkoholrausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07070	Humpen	Substantiv	großes TrinkGefäß von 2 - 5 l Inhalt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07077	Hund	Substantiv	Schnapsglas (kleiner als 14 l)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07490	Huren-butik	Substantiv	Gastwirtschaft mit zweifelhaftem Ruf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07498	Huren-mutter	Substantiv	Inhaberin einer Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07499	Huren-nest	Substantiv	Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07506	Huren-vater	Substantiv	Inhaber einer Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07508	Huren-wirt	Substantiv	Inhaber einer Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PH07509	Huren-wirtschaft	Substantiv	Gastwirtschaft von zweifelhaftem Ruf	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00002	Kabarettier	Substantiv	Speisewirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00017	Kachel-wirt	Substantiv	Wirt, der häufig das Verlangte nicht hat	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00043	Kaffee	Substantiv	Kaffeehaus	kein_Trinken	Getränk	Getränk	0/1	1	False	kein_Trinken
PK00044	Kaffee	Substantiv	Kaffeebohnen, auch in gemahlenem Zustand	kein_Trinken	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	Getränk.Heißgetränk.Alkoholfreies_Heißgetränk.Kaffee	0/1	1	False	kein_Trinken
PK00048	Kaffee-bohne	Substantiv	Kaffeebohne	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00064	Kaffee-haus	Substantiv	Kaffeehaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00090	Kaffee-satz	Substantiv	Kaffeesatz	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00495	Kanonen-rausch	Substantiv	starker Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00499	kanonen-voll	Adjektiv	völlig betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00501	Kanonen-zopf	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00510	Kantine	Substantiv	Kantine	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00513	Kantinen-wirt	Substantiv	Kantinenwirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK00557	Kappe	Substantiv	Schaumschicht auf dem Bier	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01047	Kater	Substantiv	Katzenjammer nach übermäßigem Alkoholgenuß	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01135	Katzen-jammer	Substantiv	unangenehme Nachwehen eines Rausches	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01435	Keller-balken	Substantiv	Kellnerin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01460	Keller-mäden, -mädchen, -mädel	Substantiv	Kellnerin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01462	Keller-mensch	Substantiv	Kellnerin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01493	Kellner, Kellnerin, Kellerin	Substantiv	Kellner, Kellnerin, Kellerin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01495	Kellner-frack	Substantiv	Kellner	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01496	Kellner-mädel	Substantiv	Kellnerin	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK01497	kellnern	Verb	als Kellner arbeiten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK02301	Kiste	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK02881	Kloster-hof	Substantiv	Name einer Gastwirtschaft in FR-Hertlhs	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK02979	knäll	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK02983	Knall-bude	Substantiv	schlechtes Gasthaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK03012	Knall-wirtschaft	Substantiv	verrufene Gastwirtschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK03150	Kneipe	Substantiv	kleines, minderes Wirtshaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK03365	Knorbel, Knurbel, Knürbel	Substantiv	betrunken sein	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK03538	Kober	Substantiv	Wirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK04261	Kost-haus	Substantiv	Haus, in dem man beköstigt wird	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK04361	Kräch, Kräche, Krächen	Substantiv	leichter Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK04414	Kraft	Substantiv	von der belebenden Wirkung des Alkohols	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK04420	kräftig	Adjektiv	viel Alkohol enthaltend (von Wein, Bier)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK04922	Kreuz-wirt	Substantiv	"Wirt einer Gastwirtschaft ""Zum Kreuz"" (an einer Straßenkreuzung)"	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK05119	Krone	Substantiv	"Wirtschaft, auch Gasthaus ""zur Krone"""	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK05124	Kronen-wirt, Kronich-	Substantiv	"Wirt eines Gasthauses ""Zur Krone"""	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK05237	krotten-voll	Adjektiv	völlig betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK05387	Kübel-süffer	Substantiv	starker Trinker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PK05666	Kuh-schluck, Küh-	Substantiv	sehr großer Schluck	kein_Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1	False	kein_Trinken
PK05667	Kuh-schlurpser, Küh-	Substantiv	sehr großer Schluck	kein_Trinken	Trinken.Schnell_große_Mengen_trinken	Trinken.Schnell_große_Mengen_trinken	0/1	1	False	kein_Trinken
PL00075	Lack	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL00077	lack	Adjektiv	abgestanden, schal, lau (von Getränken)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL00335	Land-lord	Substantiv	Wirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL00528	Läpperer	Substantiv	(heimlicher) Trinker, Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL00588	läßig	Adjektiv	gezapft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL00610	lateinisch	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL01276	Leib-wirtschaft	Substantiv	Stammlokal	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL01544	Leiter	Substantiv	Zeche	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL01729	leuchten	Verb	von der Trinkernase	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL01949	Linde	Substantiv	Name von Gasthäusern	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02185	Lokal	Substantiv	Gastwirtschaft, Herberge	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02195	Lo-pfiffer	Substantiv	nicht zahlender Zechgenosse	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02355	Löwe	Substantiv	Name von Gasthäusern	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02375	Luck	Substantiv	Spelunke	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02496	Lukas	Substantiv	Humpen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02514	Lump	Substantiv	Trunkenbold, Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02572	Lumpen-wirtschaft	Substantiv	schlechtes Gasthaus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02577	Lumpes	Substantiv	Säufer, Trunkenbold	kein_Trinken	[ungültig]		0/1	1	False	kein_Trinken
PL02648	Lust, Lusten	Substantiv	Gartenwirtschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PL02674	luttern	Verb	den Zwetschgen- oder Birnenschnaps zum zweitenmal brennen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM00060	Madamen-schlücke	Substantiv	kleine Schlucke	kein_Trinken	Trinken	Trinken.Langsam kleine Mengen trinken	0/1	1	False	kein_Trinken
PM01938	Milch-schokolade	Substantiv	Milchschokolade	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM01949	Milch-süffer	Substantiv	wer viel Milch trinkt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM02544	mole	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM02771	Mords-affe	Substantiv	schwerer Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PM02812	Mords-rausch	Substantiv	großer Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00257	Nacht-licht	Substantiv	wer bis in die späte Nacht im Wirtshaus sitzt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00634	Nasen-schild, Nas-schild	Substantiv	in die Straße ragendes Wirtshausschild	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00670	Naß-kittel	Substantiv	Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00728	Nebel	Substantiv	Zustand des Betrunkenseins	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PN00816	Neben-zimmer	Substantiv	Gaststättennebenraum für Gesellschaften an Kirchweih, Festen; Herrenzimmer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00042	Ober	Substantiv	Oberkellner, Kellner	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00098	Ober-kellner	Substantiv	Oberkellner	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00250	Ochse	Substantiv	"Name von Gasthäusern ""Zum Ochsen"""	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00320	Ochsen-wirt	Substantiv	Wirt einer Gastwirtschaft Zum Ochsen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PO00401	Offiziers-borte	Substantiv	hohe Schaumkrone auf dem Bier	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PQ00129	Quartal-säufer, -süffer	Substantiv	wer sich in periodischen Abständen betrinkt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PQ00266	Quetsche	Substantiv	blaue Nase (des Trinkers)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PQ00279	Quetschen-faß	Substantiv	Faß zur Schnapsbereitung aus Zwetschgenfallobst	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR00440	Rasier-schaum	Substantiv	Sahne auf dem Kaffee	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR00719	Rausch	Substantiv	durch den Genuß von zuviel Alkohol eintretende Bewußtseinsverwirrung	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR00728	rauschig	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR00942	regalieren	Verb	bewirten, freihalten	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01118	Reiber	Substantiv	Faßhahn; kleiner Holzhahn am Faß zum Abfüllen des Weins in Gläser	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01163	Reif	Substantiv	ausgehängter Faßreifen als Wirtshauszeichen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01326	Reitel	Substantiv	Tafelauf die der Wirt Zechschulden notiert	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01356	Reit-haken	Substantiv	Weinglas	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01401	Remischen	Substantiv	kleines Weinglas	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01402	Remischen-stecher	Substantiv	Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01472	Restaurant	Substantiv	Restaurant	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01473	Restauration	Substantiv	Restaurant	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR01570	Ribo	Substantiv	Zechtour	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR02123	Römer	Substantiv	grünes Weinglas	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PR02903	rußig	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00044	Säbel, Sabel	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00123	Säckert	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00157	Sack-süffer	Substantiv	kleines flaches Schnapsfläschchen für die Tasche	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00652	Sares	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00721	Satz	Substantiv	Bodensatz in Getränken, bes. Kaffee	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00891	Sauf-aus	Substantiv	Zechbruder, Säufer, Saufbold	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00892	Sauf-bruder	Substantiv	Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00906	Säufer	Substantiv	Trinker, Alkoholiker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00909	Säufer-wahn	Substantiv	Geistesschwäche, Unzurechenbarkeit infolge Trunkenheit, Delirium	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00910	Säufer-wahnsinn	Substantiv	Geistesschwäche, Unzurechenbarkeit infolge Trunkenheit, Delirium	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00915	Sauf-gesellschaft	Substantiv	(häufig) zechende, dem Alkohol ergebene Gesellschaft (auch Schimpfw)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00916	Sauf-gichtern	Substantiv	Delirium	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00922	Sauf-kollege	Substantiv	Zechkumpan	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00923	Sauf-kompanie	Substantiv	(häufig) zechende, dem Alkohol ergebene Gesellschaft (auch Schimpfw)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00924	Sauf-kopf	Substantiv	wer gern Alkohol trinkt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00924	Sauf-kumpan	Substantiv	Zechkumpan	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00925	Sauf-lappen	Substantiv	Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00928	Sauf-liste	Substantiv	Liste der ortsbekannten Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00929	Sauf-loch	Substantiv	Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00930	Sauf-lottel	Substantiv	Säufer	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00931	Sauf-nase	Substantiv	Säufer, Trunkenbold	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00932	Sauf-naupen	Substantiv	Saufgelüste	kein_Trinken	Trinken.Alkohol_trinken	Trinken.Alkohol_trinken	0/1	1	False	kein_Trinken
PS00934	Sauf-partie	Substantiv	Zechgelage	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00942	Sauf-schulden	Substantiv	Schulden infolge übermäßigen Saufens	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS00943	Sauf-teufel	Substantiv	Personifizierung des Alkoholismus	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01122	Sau-rausch	Substantiv	großer Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01169	Sauser	Substantiv	Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01303	Schächer	Substantiv	Gastwirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01498	Schafs-wirt, Schaf-wirt	Substantiv	Besitzer der Gastwirtschaft 'Zum Schaf'	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01689	Schank	Substantiv	Ausschank (von Getränken)	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01692	Schank-bursche	Substantiv	Gehilfe beim Ausschank	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01697	Schank-haus	Substantiv	Gastwirtschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01699	Schank-recht	Substantiv	Schankrecht	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01701	Schank-stube	Substantiv	Stube der Gastwirtschaft, in der ausgeschenkt wird	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01702	Schank-tisch	Substantiv	Tisch in der Gastwirtschaft, an dem ausgeschenkt wird	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01704	Schank-wirt	Substantiv	Wirt, der ausschenkt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01843	Schaskeler	Substantiv	Trinker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01846	Schaskener	Substantiv	Trinker	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS01883	Schaub	Substantiv	brennender Strohwisch als Zeichen des Schankrechts	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02117	Schenk-bursche	Substantiv	Aushelfer in Gaststätten zur Kirchweihzeit	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02118	Schenke	Substantiv	Schankwirtschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02118	Schenke	Substantiv	Schanktisch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02122	schenken	Verb	Getränke ausschenken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02126	Schenk-kellner	Substantiv	Kellner, der ausschenkt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02127	Schenk-Mädchen	Substantiv	Aushelferin in Gaststätten zur Kirchweihzeit	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02128	Schenk-wirt	Substantiv	wer in einer Schenke ausschenkt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02273	schicker	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02275	Schicker	Substantiv	Schwips, Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02429	Schikores	Substantiv	Trunkenheit, Rausch	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02430	schikorum	Adjektiv	betrunken	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02437	Schild-gerechtigkeit	Substantiv	Konzession für die Eröffnung einer Gastwirtschaft	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02441	Schild-wirt	Substantiv	zum Dauerausschank gekaufter Weine berechtigter Wirt	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02768	Schläger, Schlager	Substantiv	Alkoholrausch, Alkoholexzeß	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS02791	Schlag-seite	Substantiv	wie schd»Schlag-seite	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
PS03077	Schleh-büchse	Substantiv	Bierfäßchen	kein_Trinken	kein_Trinken		1/1	0	True	kein_Trinken
