xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PS03532	schluck-weise	schluckweise	Adverb	-	schluckweise	Trinken	0	0.0440	0.0000
PS03990	schmorig	schmorig	Adjektiv	1	betrunken	Trinken	0	-0.0274	0.0000
PS04244	Schnaps-ausschank	Schnapsausschank	Substantiv	-	Schankrecht für Spirituosen im Gasthaus	Trinken	0	0.0745	0.0000
PS04250	Schnaps-bude	Schnapsbude	Substantiv	-	anspruchsloses, vorwiegend zum Trinken besuchtes Gasthaus	Trinken	0	0.7458	1.0000
PS04256	Schnapser	Schnapser	Substantiv	1	wer gerne und oft Schnaps trinkt	Trinken	0	0.9244	1.0000
PS04276	Schnaps-kneipe	Schnapskneipe	Substantiv	-	Gasthaus, das vorwiegend zum Zweck des Trinkens besucht wird	Trinken	0	0.9134	1.0000
PS04279	Schnaps-kram	Schnapskram	Substantiv	-	Schnapsausschank	Trinken	0	0.0498	0.0000
PS04281	Schnaps-laden	Schnapsladen	Substantiv	-	Branntweinausschank, meist mit Kramladen verbunden	Trinken	0	0.0103	0.0000
PS04286	Schnaps-rausch	Schnapsrausch	Substantiv	-	durch Genuß von zuviel Schnaps eintretende Bewußtseinsverwirrung	Trinken	0	0.7186	1.0000
PS04288	Schnaps-saufen	Schnapssaufen	Substantiv	-	übermäßiger Genuß von Schnaps	Trinken	0	0.9205	1.0000
PS04290	Schnaps-teufel	Schnapsteufel	Substantiv	-	Personifizierung des Alkoholismus	Trinken	0	-0.0403	0.0000
PS04293	Schnaps-vergiftung	Schnapsvergiftung	Substantiv	-	schwere Vergiftung durch übermäßigen Genuß von Branntwein	Trinken	0	0.6145	1.0000
PS05070	Schoppen-schlücker	Schoppenschlücker	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	Trinken	0	0.9216	1.0000
PS05071	Schoppen-stecher	Schoppenstecher	Substantiv	-	wer gerne einen Schoppen trinkt, Säufer	Trinken	0	0.9216	1.0000
PS05075	Schöppler	Schöppler	Substantiv	-	Trinker	Trinken	0	-0.0763	0.0000
PS05208	schräg, schrägs	schräg, schrägs	Adjektiv	2	betrunken	Trinken	0	-0.0274	0.0000
PS05507	schucker	schucker	Substantiv	1	betrunken	Trinken	0	-0.0274	0.0000
PS06081	Schwan	Schwan	Substantiv	2	Name von Gasthäusern	Trinken	0	-0.0284	0.0000
PS06109	schwanken	schwanken	Verb	1b	sich schwankend fortbewegen, taumelnd gehen (bes. von Betrunkenen)	Trinken	0	-0.0441	0.0000
PS06285	Schwätz-wasser	Schwätzwasser	Substantiv	-	Schwätzwasser haben = betrunken, angetrunken sein	Trinken	0	0.0224	0.0000
PS06297	Schwede	Schwede	Substantiv	2	Rausch	Trinken	0	-0.0310	0.0000
PS07297	servieren	servieren	Verb	1	Essen, Getränke auftragen, auftischen	Trinken	0	0.9177	1.0000
PS07298	Servier-frau, -fräulein	Servierfrau, Servierfräulein	Substantiv	-	Kellnerin, Bedienung im Gasthaus	Trinken	0	-0.0277	0.0000
PS07301	Servier-spritze	Servierspritze	Substantiv	-	Kellnerin, Bedienung im Gasthaus	Trinken	0	-0.0277	0.0000
PS07972	Sonne	Sonne	Substantiv	4	Name von Gasthäusern	Trinken	0	-0.0284	0.0000
PS08616	Speise-karte	Speisekarte	Substantiv	-	Speisekarte	Trinken	0	0.0366	0.0000
PS08618	Speise-kellner	Speisekellner	Substantiv	-	Kellner, der Speisen aufträgt	Trinken	0	-0.0094	0.0000
PS08672	Spelunke	Spelunke	Substantiv	1	anspruchsloses, verkommenes, übelbeleumundetes Gasthaus	Trinken	0	-0.0346	0.0000
PS09048	Spitz-bohnen	Spitzbohnen	Substantiv	-	Getreidekörner als Kaffee-Ersatz	Trinken	0	0.8314	1.0000
PS09424	Spritzer	Spritzer	Substantiv	3	leichterer Rausch durch Alkohol	Trinken	0	0.0003	0.0000
PS09911	Stamm-gast	Stammgast	Substantiv	-	wer oft in derselben Wirtschaft einkehrt, am selben Platz sitzt	Trinken	0	-0.0122	0.0000
PS09920	Stamm-lokal	Stammlokal	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	Trinken	0	0.0024	0.0000
PS09923	Stamm-tisch	Stammtisch	Substantiv	2	regelmäßige Wirtshausbesuche von Stammgästen	Trinken	0	0.0084	0.0000
PS09924	Stammtisch-bruder	Stammtischbruder	Substantiv	-	wer zum Stammtisch geht	Trinken	0	0.0208	0.0000
PS09927	Stamm-wirtschaft	Stammwirtschaft	Substantiv	-	die Wirtschaft, in die man regelmäßig zu gehen pflegt	Trinken	0	0.0024	0.0000
PS09970	Ständer	Ständer	Substantiv	5b	Säufer, Trunkenbold	Trinken	0	-0.0820	0.0000
PS10172	Stecher	Stecher	Substantiv	1d	der Stechheber, mit dem man Weinproben zieht	Trinken	0	0.0172	0.0000
PS10177	stechgranaten-voll	stechgranatenvoll	Adjektiv	-	volltrunken, besoffen	Trinken	0	0.0345	0.0000
PS10179	Stech-heber	Stechheber	Substantiv	-	unten spitzes, offenes Gerät, um Weinproben aus dem Faß zu nehmen	Trinken	0	-0.0353	0.0000
PS10310	steif-voll	steifvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0332	0.0000
PS10311	steifvoll-gesoffen	steifvollgesoffen	Adjektiv	-	stark betrunken	Trinken	0	-0.0332	0.0000
PS10643	Stern, Sternen	Stern, Sternen	Substantiv	6b	Gasthausnamen	Trinken	0	-0.0174	0.0000
PS10672	sterngranatenhagel-voll	sterngranatenhagelvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0332	0.0000
PS10675	sterngranaten-voll	sterngranatenvoll	Adjektiv	-	stark betrunken	Trinken	0	-0.0332	0.0000
PS10703	sterns-voll, stern-voll	sternsvoll, sternvoll	Adjektiv		stark betrunken	Trinken	0	-0.0332	0.0000
PS10803	Stieben	Stieben	Substantiv	3	Alkoholrausch	Trinken	0	-0.0514	0.0000
PS10810	Stieben-süffer, Stieber-	Stiebensüffer, Stiebersüffer	Substantiv	-	Quartalssäufer	Trinken	0	0.0165	0.0000
PS10811	Stieber	Stieber	Substantiv	3b'a	Rausch durch Alkohol, bes. vom Quartalsrausch	Trinken	0	-0.0332	0.0000
PS10811	Stieber	Stieber	Substantiv	3b'b	betrunkener Mensch	Trinken	0	-0.0530	0.0000
PS10820	Stiefel	Stiefel	Substantiv	1.2c	Wirtshausname	Trinken	0	-0.0191	0.0000
PS10842	stiefel-steif	stiefelsteif	Adjektiv	2	betrunken	Trinken	0	-0.0274	0.0000
PS10956	Stink-bude	Stinkbude	Substantiv	-	ein schlechtes Gasthaus	Trinken	0	0.0050	0.0000
PS11316	Storren	Storren	Substantiv	8	Alkoholrausch	Trinken	0	-0.0514	0.0000
PS11339	Stoß	Stoß	Substantiv	9	ein kleiner Rausch	Trinken	0	0.0028	0.0000
PS11418	strack	strack	Adjektiv	1d	betrunken	Trinken	0	-0.0274	0.0000
PS11432	strack-voll	strackvoll	Adjektiv	-	schwer betrunken	Trinken	0	-0.0333	0.0000
PS11616	Strauß	Strauß	Substantiv	2.1k	Strauß als Zeichen des Ausschanks an Straußwirtschaften	Trinken	0	-0.0177	0.0000
PS11631	Strauß-wirt	Straußwirt	Substantiv	-	Wirt einer Straußwirtschaft	Trinken	0	-0.0125	0.0000
PS11632	Strauß-wirtschaft	Straußwirtschaft	Substantiv	-	zeitlich begrenzter Gastwirtschaftsbetrieb	Trinken	0	-0.0058	0.0000
PS11780	Strich	Strich	Substantiv	1b'b	Vermerk des Wirts über konsumierte Getränke	Trinken	0	0.4565	0.0000
PS12341	Sturm, Sturmen	Sturm, Sturmen	Substantiv	2b	Alkoholrausch	Trinken	0	-0.0514	0.0000
PS12346	Stürmer	Stürmer	Substantiv	2	Rausch durch Alkohol	Trinken	0	-0.0323	0.0000
PS12382	Stürzen-becher	Stürzenbecher	Substantiv		ein Trinker	Trinken	0	-0.0425	0.0000
PS12385	Stürzer	Stürzer	Substantiv	-	ein herumtorkelnder Betrunkener	Trinken	0	-0.0389	0.0000
PS12525	Süffer	Süffer	Substantiv	1	Säufer, Alkoholiker	Trinken	0	-0.0843	0.0000
PS12527	Suff-hafen	Suffhafen	Substantiv	2	wer oft zuviel Alkohol trinkt	Trinken	0	0.9269	1.0000
PS12528	süffig	süffig	Adjektiv	2	dem Alkohol zusprechend	Trinken	0	0.3375	0.0000
PS12530	Suff-kuh	Suffkuh	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.0820	0.0000
PS12531	Suff-lappen	Sufflappen	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.0820	0.0000
PS12534	Suff-nase	Suffnase	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.0820	0.0000
PS12535	Suff-sack	Suffsack	Substantiv	-	Säufer, Trunkenbold	Trinken	0	-0.0820	0.0000
PU00214	Über-sitz	Übersitz	Substantiv	-	das Sitzen im Wirtshaus nach der Sperrstunde	Trinken	0	0.0018	0.0000
PU01193	Uspes	Uspes	Substantiv	-	Wirt	Trinken	0	0.0045	0.0000
PW00997	Wasser-hünkel	Wasserhünkel	Substantiv	3b	wer keinen Alkohol trinkt, Abstinenzler	Trinken	0	0.9226	1.0000
PW01125	Wasser-süffer	Wassersüffer	Substantiv	1	wer keine alkoholischen Getränke trinkt, Abstinenzler	Trinken	0	0.9175	1.0000
PW01706	Wein-essig	Weinessig	Substantiv	-	aus Wein hergestellter Essig	Trinken	0	0.7641	1.0000
PW01707	Wein-fahnen, Wein-fahne	Weinfahnen, Weinfahne	Substantiv	-	Atemgeruch nach Weingenuß	Trinken	0	0.1875	0.0000
PW01736	Wein-haus	Weinhaus	Substantiv	-	Weinwirtschaft	Trinken	0	-0.0143	0.0000
PW01748	Wein-knorzen	Weinknorzen	Substantiv	-	ein Weinkenner	Trinken	0	0.0124	0.0000
PW01775	Wein-probe	Weinprobe	Substantiv	-	das Versuchen verschiedener Weinsorten	Trinken	0	0.6531	1.0000
PW01788	Wein-schankung	Weinschankung	Substantiv		Weinausschank	Trinken	0	-0.0021	0.0000
PW01789	Wein-schenke	Weinschenke	Substantiv	-	Gastwirtschaft mit Weinausschank	Trinken	0	-0.0255	0.0000
PW01790	wein-schenken	weinschenken	Verb		Wein ausschenken	Trinken	0	0.4558	0.0000
PW01799	wein-selig	weinselig	Adjektiv	-	betrunken	Trinken	0	-0.0274	0.0000
PW01811	Wein-stube	Weinstube	Substantiv	-	einfache Weingaststätte	Trinken	0	-0.0182	0.0000
PW01813	Wein-süffer, -süffler	Weinsüffer, Weinsüffler	Substantiv	1	wer gerne Wein trinkt	Trinken	0	0.9354	1.0000
PW01828	Wein-zapf	Weinzapf	Substantiv		Weintrinker, Zechbruder	Trinken	0	0.0186	0.0000
PW02223	Wermut-bruder	Wermutbruder	Substantiv	-	Alkoholiker, der billigen Fusel trinkt	Trinken	0	0.9167	1.0000
PW02789	Wind	Wind	Substantiv	1.4	Alkoholrausch	Trinken	0	-0.0514	0.0000
PW03183	Wirt	Wirt	Substantiv	1	wer ein Gasthaus mit Ausschank betreibt	Trinken	0	-0.0069	0.0000
PW03187	Wirtin	Wirtin	Substantiv	1	Wirtsfrau, Ehefrau des Gastwirtes	Trinken	0	-0.0579	0.0000
PW03190	wirtschaften	wirtschaften	Verb	4	eine Gastwirtschaft betreiben	Trinken	0	0.0140	0.0000
PW03193	Wirts-frau	Wirtsfrau	Substantiv	-	Frau des Gastwirtes, Wirtin	Trinken	0	-0.0512	0.0000
PW03195	Wirts-haus	Wirtshaus	Substantiv	-	Gastwirtschaft, Gaststätte	Trinken	0	-0.0264	0.0000
PW03202	Wirtshaus-geherei	Wirtshausgeherei	Substantiv	-	häufiger Besuch im Gasthaus	Trinken	0	0.0464	0.0000
PW03204	Wirtshaus-hocker	Wirtshaushocker	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	0.0244	0.0000
PW03206	Wirtshaus-läufer	Wirtshausläufer	Substantiv	-	wer oft ins Gasthaus geht	Trinken	0	0.0244	0.0000
PW03208	Wirtshaus-schild	Wirtshausschild	Substantiv	-	Schild am Wirtshaus, oft mit symbolischer Darstellung des Namens	Trinken	0	-0.0555	0.0000
PW03211	Wirts-leute	Wirtsleute	Substantiv	-	wer eine Gastwirtschaft betreibt	Trinken	0	0.0003	0.0000
PW03212	Wirts-lokal	Wirtslokal	Substantiv	-	Wirtschaft	Trinken	0	0.0420	0.0000
PW03213	Wirts-Mädchen	WirtsMädchen	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	Trinken	0	-0.0575	0.0000
PW03216	Wirts-stube	Wirtsstube	Substantiv	-	Raum in der Wirtschaft, in der der Ausschank ist	Trinken	0	-0.0128	0.0000
PW03218	Wirts-tochter	Wirtstochter	Substantiv	-	Gastwirtstochter, oft gleichzeitig Kellnerin	Trinken	0	-0.0575	0.0000
PW03219	Wirts-zimmer	Wirtszimmer	Substantiv	-	Wirtsstube	Trinken	0	0.0236	0.0000
PZ00153	Zapfen	Zapfen	Substantiv	5a	Trunkenbold	Trinken	0	-0.0421	0.0000
PZ00167	Zapfer	Zapfer	Substantiv	-	wer Getränke zapft	Trinken	0	0.0072	0.0000
PZ00168	Zapf-hahn	Zapfhahn	Substantiv	-	Hahn am Faß, am Schanktresen	Trinken	0	-0.0363	0.0000
PZ00170	Zäpfler	Zäpfler	Substantiv	1a	Schankwirt, der das Wirtslokal nur gepachtet hat	Trinken	0	-0.0272	0.0000
PZ00197	zart, zärt	zart, zärt	Adjektiv	1b	angenehm zu trinken, süffig	Trinken	0	0.9444	1.0000
PZ00201	Zassel	Zassel	Substantiv	5	Wirt	Trinken	0	0.0045	0.0000
PZ00287	Zech-kollege	Zechkollege	Substantiv	-	wer gerne im Gasthaus sitzt und trinkt	Trinken	0	0.0942	0.0000
PZ00961	Zopf	Zopf	Substantiv	4	Alkoholrausch	Trinken	0	-0.0514	0.0000
PYYY	Thermos-geld	Thermosgeld	Substantiv	-	Betrag für das Öffnen selbst mitgebrachter Flaschen im Gasthaus	Trinken	0	0.0042	0.0000
LA00262	Angläs	Angläs	Substantiv	1.	weiße Wein-Flasche, drei Viertel Liter enthaltend	Trinken	0	-0.0755	0.0000
LA00303	an-setzen	ansetzen	Verb	3.	anstellen; Brombeeren, Mirabellen, Chinawurzel usw. in Alkohol einweichen, um ein besonders hygienisches Likör herzustellen	Trinken	0	0.8704	1.0000
LB00146	Pans-bruder	Pansbruder	Substantiv		einer, der nur für seinen Bauch sorgt, der immer essen u. trinken möchte	Trinken	0	0.9326	1.0000
LB00394	be-duselt	beduselt	Adjektiv		angetrunken	Trinken	0	0.0390	0.0000
LB00527	be-newelt	benewelt	Adjektiv		leicht betrunken, benebelt	Trinken	0	-0.0261	0.0000
LB00615	be-sawelt	besawelt	Adjektiv		betrunken	Trinken	0	-0.0274	0.0000
LB00829	Kaffis-binz	Kaffisbinz	Substantiv		Kaffeekanne	Trinken	0	-0.0008	0.0000
LB01550	prowieren	prowieren	Verb	1.	probieren, kosten, versuchen	Trinken	0	0.2712	0.0000
LB01764	Buschong	Buschong	Substantiv		Korkstöpsel, Propfen	Trinken	0	-0.0225	0.0000
LD00053	däfen	däfen	Verb	2.	Wein mit Wasser durchsetzen	Trinken	0	0.9540	1.0000
LD00093	Damp	Damp	Substantiv	3.	Rausch, Betäubung durch geistige Getränke	Trinken	0	0.0117	0.0000
LD00098	Dämpert	Dämpert	Substantiv	1.	starker Raucher	Trinken	0	-0.0191	0.0000
LD00361	Tibi	Tibi	Substantiv		Rausch	Trinken	0	-0.0310	0.0000
LD00678	Traht	Traht	Substantiv	5.	Rausch	Trinken	0	-0.0310	0.0000
LD00698	Drank-fâs	Drankfâs	Substantiv		Obstweinfaß	Trinken	0	-0.0261	0.0000
LD00710	Trappert	Trappert	Substantiv		Rausch	Trinken	0	-0.0310	0.0000
LD00928	dronken	dronken	Adjektiv	1.	betrunken	Trinken	0	-0.0274	0.0000
LE00259	er-dischteren	erdischteren	Verb		verdursten	Trinken	0	0.1753	0.0000
LF00327	ver-durschten	verdurschten	Verb		verdursten	Trinken	0	0.1753	0.0000
LF00703	ver-suchen	versuchen	Verb		versuchen, kosten	Trinken	0	0.0162	0.0000
LF00823	Viertel	Viertel	Substantiv	1.	der 4. Teil eines Maßes	Trinken	0	0.0214	0.0000
LG00621	ge-schwatt	geschwatt	Adjektiv		betrunken	Trinken	0	-0.0274	0.0000
LH00236	Här-geld	Härgeld	Substantiv		Handgeld, Trinkgeld	Trinken	0	0.0471	0.0000
LH00240	Harrijen	Harrijen	Substantiv		Handgeld, Draufgeld, Trinkgeld	Trinken	0	0.0630	0.0000
LH00573	Hib	Hib	Substantiv		Räuschchen	Trinken	0	0.0334	0.0000
LH00844	Hucker	Hucker	Substantiv	2.	gewohnheitsmäßiger Wirtshaussitzer	Trinken	0	-0.0265	0.0000
LI00092	in-schenken	inschenken	Verb		einschenken	Trinken	0	0.0947	0.0000
LI00095	in-schlagen	inschlagen	Verb		Obst, bes. Zwetschen in ein Faß füllen, um Schnaps herzustellen	Trinken	0	0.8927	1.0000
LK00025	Kaffeebich	Kaffeebich	Substantiv		Kaffeebäuche, Spottname der Saargemünder wegen ihrer Vorliebe für Kaffee	Trinken	0	0.0084	0.0000
LK00026	Kaffeebinz	Kaffeebinz	Substantiv		Kaffeekanne	Trinken	0	-0.0008	0.0000
LK00032	Kaffeehôr	Kaffeehôr	Substantiv		(eigentl. Kaffeehorn) Kaffeeschwester	Trinken	0	-0.0415	0.0000
LK00034 	Kaffeesatz 	Kaffeesatz	Substantiv		Kaffeesatz	Trinken	0	0.0139	0.0000
LK00036	Kaffeeseh	Kaffeeseh	Substantiv		Kaffeesieb	Trinken	0	0.0068	0.0000
LK00569	Kischt	Kischt	Substantiv	2.	Rausch	Trinken	0	-0.0310	0.0000
LK00974	Konkel	Konkel	Substantiv	2.	Säuferin	Trinken	0	-0.0634	0.0000
LK01030 	Koschthaus 	Koschthaus	Substantiv		Haus, in dem man beköstigt wird	Trinken	0	-0.0042	0.0000
LK01048	Kotzpenning	Kotzpenning	Substantiv		Gottespfennig, Trinkgeld, Almosen	Trinken	0	0.3896	0.0000
LL00043	laden I	laden	Verb	4.	sich mit Speise u. Trank überladen	Trinken	0	0.2956	0.0000
LL00147	Läppsert	Läppsert	Substantiv		Mensch, der im Essen u. Trinken nicht recht zugreift	Trinken	0	0.9412	1.0000
LL00553	Lump	Lump	Substantiv		Lump, Verschwender, Trunkenbold	Trinken	0	-0.0624	0.0000
LM00465	Minut	Minut	Substantiv	2.	Kaffeegeschirr; Topf, in welchem der Kaffee schnell zubereitet werden kann	Trinken	0	0.1205	0.0000
LM00556	Molken	Molken	Substantiv		Käsewasser in der Dickmilch	Trinken	0	0.9243	1.0000
LW00164	Wässich	Wässich	Substantiv		Molke, wässeriger Teil der Milch	Trinken	0	0.9110	1.0000
LR00242	regalieren	regalieren	Verb	2.	sich durch Speise u. Trank laben	Trinken	0	0.5792	1.0000
LR00400	Ribott	Ribott	Substantiv		Rausch, Saufgelage	Trinken	0	-0.0157	0.0000
LR00673	Rusch	Rusch	Substantiv		Rausch	Trinken	0	-0.0310	0.0000
LS00146	Satz I	Satz	Substantiv	2.	Bodensatz, Niederschlag einer jeden Flüssigkeit	Trinken	0	-0.0812	0.0000
LS00775	Schluck I	Schluck	Substantiv	1.	Schluck, Zug	Trinken	0	0.0306	0.0000
LS00787	Schlupp I	Schlupp	Substantiv	1.	Schluck, Zug, Mundvoll	Trinken	0	0.0097	0.0000
LS00912	Schapskessel	Schapskessel	Substantiv	b)	Schnapsnase	Trinken	0	0.0171	0.0000
LS00916	Schapslischt	Schapslischt	Substantiv		Trinkerliste	Trinken	0	-0.0091	0.0000
LS00917 	Schapsnas 	Schapsnas	Substantiv		Schnapstrinker	Trinken	0	0.0009	0.0000
LS01117	schores	schores	Substantiv		betrunken	Trinken	0	-0.0274	0.0000
LS01349	schwenken	schwenken	Verb	3.	jemanden durch Spendung geistiger Getränke zu gewinnen suchen	Trinken	0	0.3178	0.0000
LS01415	Seidel	Seidel	Substantiv		u. n. Getränk- u. Flüssigkeitsmaß, die Halbe	Trinken	0	0.9187	1.0000
LS01849	Spritzer	Spritzer	Substantiv	2.	leichter Rausch	Trinken	0	-0.0281	0.0000
LS02065	sterrevoll	sterrevoll	Adjektiv		ganz betrunken	Trinken	0	-0.0272	0.0000
LS02144	Stiwer	Stiwer	Substantiv		Räuschchen	Trinken	0	0.0334	0.0000
LS02220	strack	strack	Adjektiv	4.	sinnlos betrunken	Trinken	0	-0.0185	0.0000
LS02447	Suff-lappe	Sufflappe	Substantiv		Trinker, Säufer	Trinken	0	-0.0824	0.0000
LS02449	Suffer	Suffer	Substantiv		Säufer, Trunkenbold	Trinken	0	-0.0820	0.0000
LW00410 	Winessich 	Winessich	Substantiv		Weinessig	Trinken	0	0.3619	0.0000
LW00413	Wingart	Wingart	Substantiv		Steueraufseher für Getränke, Steuerbote	Trinken	0	-0.0520	0.0000
LW00464	Wirt	Wirt	Substantiv		Wirt, Gastwirt. Wdgn	Trinken	0	-0.0253	0.0000
LW00467	Wirtslitt	Wirtslitt	Substantiv		Wirte	Trinken	0	0.0100	0.0000
LW00471	Wirtschaft	Wirtschaft	Substantiv		Wirtschaft, Wirtshaus	Trinken	0	-0.0228	0.0000
LW00478	Wisch	Wisch	Substantiv	4.	Wirtshausschild, Bier- oder Weinzeichen	Trinken	0	-0.0403	0.0000
LZ00126	Zieh-stang	Ziehstang	Substantiv		dehnbare Zuckerstange	Trinken	0	-0.0196	0.0000
LZ00202	Zuck	Zuck	Substantiv		Zug, Ziehleistung, Zug beim Trinken	Trinken	0	0.9350	1.0000
EA01244	Ürten	Ürten	Substantiv	1.	Zeche, gemeinsamer Schmaus in einem Gasthaus	Trinken	0	0.0486	0.0000
EF00161	Fëger	Fëger	Substantiv	5.	ein Rausch	Trinken	0	-0.0004	0.0000
EF00620	Viertel	Viertel	Substantiv	2.	Viertele eine Flasche, die 0,25 l fassen kann, sodann der Inhalt einer solchen Flasche	Trinken	0	0.0686	0.0000
EF00832	Fass	Fass	Substantiv	1.	Fass, hölzernes Gefäss, das meist zur Aufnahme von Flüssigkeiten, bes. von Wein, bestimmt ist	Trinken	0	-0.0867	0.0000
EF00951	Fisch	Fisch	Substantiv	2.	feste Bestandteile, die in einem vorgesetzten Getränk umherschwimmen, z. B. Pech im Bier und dgl	Trinken	0	0.8918	1.0000
EF01297	Flasch	Flasch	Substantiv		Flasche	Trinken	0	-0.0776	0.0000
EG00861	Sufgurgel	Sufgurgel	Substantiv	1.	Säufer	Trinken	0	-0.0786	0.0000
EG00861	Sufgurgel	Sufgurgel	Substantiv	2.	hervorstehender Kehlkopf, was vom Trinken kommen soll	Trinken	0	0.8499	1.0000
EG00945	Gas	Gas	Substantiv	3.	Rausch	Trinken	0	-0.0310	0.0000
EG01144	Gutter(e)	Guttere, Gutter	Substantiv	1.	Flasche, meist mit grossem Bauch, engem Halse und Giessschnabel, oft mit Stroh umflochten, Korbflasche; aus Glas oder Steingut; dient zum Aufbewahren von Kirsch- oder Pflaumenwasser, Schnaps, Wein, Essig, Petroleum; seltener auch eine kleine Flasche	Trinken	0	0.5473	1.0000
EG01144	Gutter(e)	Guttere, Gutter	Substantiv	2.	trunksüchtiges, altes Weib	Trinken	0	-0.0356	0.0000
EG01382	Glas	Glas	Substantiv	3.	Flasche	Trinken	0	-0.0776	0.0000
EG01697	grinen	grinen	Verb	3.	Saft ausfliessen lassen von geschnittenen Reben	Trinken	0	0.9050	1.0000
EH00171	Huch	Huch	Substantiv	3.	Spottname für Personen beiderlei Geschlechts, die viel geistige Getränke zu sich nehmen	Trinken	0	0.4802	0.0000
EH00214	Hudel	Hudel	Substantiv	3.	liederliche, bes. in der Kleidung nachlässige Person; Lump, Säufer, wilder, ungestümer Mensch, schlechter Arbeiter, der alles nur obenhin macht	Trinken	0	-0.0533	0.0000
EH00857	Hahn(e)	Hahne, Hahn	Substantiv	3.	Wirtshaus zum Hahn	Trinken	0	-0.0042	0.0000
EH00857	Hahn(e)	Hahne, Hahn	Substantiv	5.	Rausch	Trinken	0	-0.0310	0.0000
EH01228	hops	hops	Adjektiv	3.	ist angetrunken	Trinken	0	0.0342	0.0000
EH01237	Hüps	Hüps	Substantiv		Rausch	Trinken	0	-0.0310	0.0000
EH01413	Schrëpfhörnle, Schrëpfhörnel	Schrëpfhörnle, Schrëpfhörnel	Substantiv	2.	kleines Bierglas	Trinken	0	0.0740	0.0000
EH01490	Hirz	Hirz	Substantiv	4.	Rausch	Trinken	0	-0.0310	0.0000
EH01600	Wirtshus	Wirtshus	Substantiv		Wirtschaft, Gastwirtschaft	Trinken	0	-0.0172	0.0000
EJ00209	jästig, jastig	jästig, jastig	Adjektiv	1.	in Gärung begriffen, brausend (Wein)	Trinken	0	0.5611	1.0000
EK00064	Schöpfkübel	Schöpfkübel	Substantiv	1.	kleiner hölzerner Kübel zum Schöpfen von Wasser oder Wein	Trinken	0	-0.0232	0.0000
EK00069	Kachel(e)	Kachele, Kachel	Substantiv	2.	irdenes Gefäss, Topf, mit rundem Boden und senkrechten Wänden, bes. zum Aufbewahren von Milch; Schüssel, grosse Kaffeetasse; Nachtgeschirr; Isolator der Telegraphenstange	Trinken	0	-0.0154	0.0000
EK00182	Kaffee, Kaffi	Kaffee, Kaffi	Substantiv	2.	Kaffeehaus	Trinken	0	0.0124	0.0000
EK00185	Kaffinell	Kaffinell	Substantiv	2.	Kaffeeschwester	Trinken	0	-0.0168	0.0000
EK00193	Käfer	Käfer	Substantiv	2.	leichter Rausch	Trinken	0	-0.0281	0.0000
EK00380	verkalchen	verkalchen	Verb	2.	(den Kaffee) überzuckern	Trinken	0	0.1234	0.0000
EK00555	Kann	Kann	Substantiv	1.	Kännchen, auch für Milch, Petrol u. s. w., bes. aber für Bier; ein Zehntel Liter enthaltend. In früherer Zeit wurde das Bier in Krügen aus Steingut, mit dem Zeichen	Trinken	0	0.5045	1.0000
EK00577	Kanon(e)	Kanone, Kanon	Substantiv	3.	Rausch	Trinken	0	-0.0310	0.0000
EK00942	Inkehr	Inkehr	Substantiv		Einkehr	Trinken	0	0.1042	0.0000
EK01280	Kist(e)	Kiste, Kist	Substantiv	2.	Rausch	Trinken	0	-0.0310	0.0000
EK01313	Käter	Käter	Substantiv		Weinrausch	Trinken	0	-0.0351	0.0000
EK01340	Kittel	Kittel	Substantiv	2.	Rausch	Trinken	0	-0.0310	0.0000
EK01385	Kuttel	Kuttel	Substantiv	4.	dicke Person, Fresser, Säufer	Trinken	0	-0.0555	0.0000
EK01714	klutteren	klutteren	Verb	1.	plätschern, in Flüssigkeiten Blasen und gurgelnde Töne hervorbringen, z. B. beim Sieden, beim Sprudeln einer Quelle, beim Einschenken aus einer Flasche, beim Waschen, bes. beim Spielen im Wasser	Trinken	0	0.0700	0.0000
EK01976	knautschen, knotschen	knautschen, knotschen	Verb	4.	Wein mit Wasser vermengen	Trinken	0	0.9173	1.0000
EK02087	Krueg	Krueg	Substantiv	2.	Trunkenbold, Säufer	Trinken	0	-0.0671	0.0000
EK02120	Krall(e)	Kralle, Krall	Substantiv	2.	Luftbläschen auf Wein od. Branntwein	Trinken	0	0.9035	1.0000
EK02568	Kräz(en)	Kräzen, Kräz	Substantiv	5.	Rausch	Trinken	0	-0.0310	0.0000
EK02580	Kritzer	Kritzer	Substantiv	4.	kleiner Rausch	Trinken	0	-0.0290	0.0000
EL00342	Lader	Lader	Substantiv	2.	Dampf, Rausch	Trinken	0	0.0142	0.0000
EL00344	Lading	Lading	Substantiv	3.	Rausch	Trinken	0	-0.0310	0.0000
